DRNCKSXA	38.84953	-98.58994
DRNDILXA	42.43322	-89.33136
DRNDMIXG	42.91396	-83.98236
DRNDWIAH	44.61638	-91.82106
DRNDWIXA	44.62855	-91.96225
DRNGAKXA	66.08039	-162.71297
DRNGMOPL	36.17977	-89.85015
DRNGNDXA	48.39738	-101.04936
DRNTIAXO	41.60074	-90.91121
DRNTMIXI	42.78468	-85.94064
DRNTMSMA	33.07579	-89.85162
DRNTOK04	34.72972	-96.71279
DRNTOKMA	33.99501	-96.37845
DRPGLAMA	31.58415	-92.54588
DRPKMIXI	46.65483	-85.60921
DRPKNYDP	40.75741	-73.32957
DRPKWA01	47.95609	-117.47812
DRPKWIXA	45.19328	-92.38070
DRPLMIDP	42.68392	-83.37099
DRPRNCXA	36.51556	-79.69647
DRPRUTMA	40.54327	-111.86367
DRRSCAXF	41.96445	-121.92448
DRRVMNXD	47.33446	-93.79687
DRRYNHBA	42.88225	-71.32175
DRRYNHBC	42.88225	-71.32175
DRRYNHEB	42.88225	-71.32175
DRRYPADE	40.33237	-79.29659
DRSDOH75	40.11947	-82.01361
DRSDON18	42.59176	-82.18047
DRSDTNXA	36.29105	-88.70737
DRSPTNXA	35.24281	-85.83516
DRSPTXXA	30.19985	-98.08115
DRSTOHXA	41.68229	-80.66420
DRSTON14	45.24335	-78.89090
DRSTTNXA	35.95087	-85.30540
DRSTVTYA	43.25344	-73.09803
DRTNIN01	40.11034	-86.77396
DRTNMDDR	39.64536	-76.20256
DRTNMIXI	42.78468	-85.94064
DRTNMOXA	40.19402	-94.39204
DRTNPAXD	40.81042	-80.41842
DRTNSCAM	34.41517	-79.36627
DRTNSCMA	34.30336	-79.87336
DRTNWAXX	48.25242	-121.60598
DRTNWIXA	42.67970	-90.11629
DRTPILAA	42.25399	-88.37627
DRTRCOXC	39.60666	-104.04246
DRTRNYXA	42.75454	-75.88642
DRUMPQ77	45.88399	-72.47963
DRUMPQAK	45.87268	-72.45921
DRUMPQBJ	45.89594	-72.53294
DRUMPQBS	45.88399	-72.47963
DRUMPQCI	45.88399	-72.47963
DRVLIAXO	40.80166	-92.47635
DRVLPADO	40.56849	-79.89153
DRVLPQFE	45.44493	-73.73947
DRVRVADR	36.78906	-76.53557
DRVYAB03	53.22278	-114.97308
DRVYAZNO	33.68271	-112.10615
DRWDMNXD	46.47617	-93.90183
DRWDPAXD	41.33922	-78.12446
DRXLMOXA	38.48392	-94.60532
DRYDMIXG	42.94663	-83.12621
DRYDNYXA	42.49280	-76.29835
DRYDONXD	49.78513	-92.83188
DRYNKYXA	37.10756	-88.76173
DRZTTXXB	36.44390	-100.32222
DSARARXA	34.97484	-91.49814
DSBAYTXN	50.73055	-42.80542
DSBNPQ17	48.41918	-71.94171
DSBYAB01	51.65903	-114.13138
DSCTCAXG	33.73948	-115.39383
DSDMTXXA	32.27431	-98.54285
DSHGCAXF	34.18501	-116.14756
DSHLNEXC	40.14198	-97.72246
DSHLOHXA	41.20794	-83.89822
DSHRPAXD	41.52480	-76.40274
DSHVTXXA	31.82728	-105.90469
DSKNCAXF	34.53979	-117.24351
DSLDSK02	51.78563	-108.64259
DSLKBC01	58.43648	-130.02731
DSMNWIXA	43.01056	-88.47207
DSNYOKXA	36.48047	-94.98101
DSPAVAXA	37.12548	-77.22772
DSPLCAXF	36.99028	-120.62606
DSPLCAXG	37.04673	-120.63998
DSPLILXL	42.04056	-87.88564
DSRLPQXT	45.90177	-71.35884
DSSHCAXF	33.40399	-116.03991
DSSLMNXD	45.07930	-94.31020
DSTNOKXA	35.27458	-96.03174
DSVLNYXA	42.08107	-74.99225
DSVLWIXA	44.77779	-91.93450
DSWDONXH	43.35140	-81.63491
DSWLVAXA	37.85090	-77.46350
DTCYILXC	39.70854	-88.81167
DTFLCA11	39.20302	-120.83792
DTHNAL04	31.25764	-85.39476
DTHNAL17	31.23076	-85.39347
DTHNALAF	31.22672	-85.39602
DTHNALAV	31.22449	-85.39134
DTHNALAW	31.22672	-85.39602
DTHNALBD	31.22672	-85.39602
DTHNALBF	31.22672	-85.39602
DTHNALFP	31.24817	-85.41904
DTHNALJK	31.21195	-85.38707
DTHNALXA	31.22672	-85.39602
DTJHUTXC	40.93268	-109.39293
DTLDAZ01	32.79353	-113.54004
DTLKAKXA	63.63649	-144.00941
DTLKMN01	46.82076	-95.84510
DTLKMNAC	46.80541	-95.77487
DTLKMNDL	46.81649	-95.84769
DTRCILXC	39.06228	-88.38090
DTRTALXA	34.02761	-88.17031
DTRTMIAP	42.44119	-83.27185
DTRTMIB0	42.32298	-83.04290
DTRTMIBA	42.33165	-83.05027
DTRTMIBH	42.33165	-83.05027
DTRTMIBL	42.33165	-83.05027
DTRTMICL	42.35058	-83.05649
DTRTMIDJ	42.32694	-83.07581
DTRTMIDO	42.33402	-83.05556
DTRTMIFL	42.34898	-83.02887
DTRTMIHG	42.37268	-83.15414
DTRTMILX	42.37020	-82.96808
DTRTMIMD	42.37424	-83.07332
DTRTMINI	42.39457	-82.92635
DTRTMIPE	42.38129	-83.01689
DTRTMIPG	42.42698	-82.98669
DTRTMIPM	42.33402	-83.05556
DTRTMIRF	42.41361	-83.25815
DTRTMIRV	42.33479	-83.03324
DTRTMITE	42.35533	-83.10323
DTRTMITK	42.32614	-83.06200
DTRTMITW	42.43336	-83.06113
DTRTMIUV	42.41525	-83.14109
DTRTMIVT	42.39158	-83.19657
DTRTMIVW	42.30251	-83.11743
DTRTORXA	44.73313	-122.15194
DTRTTXXA	33.66511	-95.26603
DTTNMIMN	42.84063	-85.59012
DTTNMTMA	47.84955	-111.70776
DTTNON22	42.66527	-81.50242
DTTWLAXA	30.25948	-90.98229
DTVLVAXA	37.55126	-76.34530
DUBCSK01	50.65607	-102.08332
DUBQIAFI	42.50140	-90.68590
DUBQIANW	42.60406	-90.77016
DUBQIATC	42.50150	-90.67201
DUBQIAUS	42.42949	-90.62984
DUBSIDXC	44.17543	-112.22541
DUBSILXE	38.22354	-89.21131
DUBSINXA	38.44340	-86.80530
DUBSNEXL	40.03421	-96.04891
DUBSPADU	41.11833	-78.75744
DUBSWYXC	43.53520	-109.63105
DUCRCAXF	35.89371	-119.03999
DUFUORXA	45.45564	-121.13112
DUGXSCXA	34.73384	-80.08430
DUHRAK01	53.90835	-166.53581
DUKEOKXA	34.66670	-99.56562
DULCLAMA	29.40656	-90.69733
DULCNMXC	36.93481	-106.99694
DUMSARXA	33.88625	-91.48896
DUMSTXXA	35.86581	-101.97210
DUMTIAXO	42.75028	-92.96922
DUMTNJDM	40.93691	-73.99754
DUNBNEXL	40.66816	-96.02466
DUNBPADU	39.97073	-79.61483
DUNBWVDN	38.35747	-81.73838
DUNDFLXA	28.02194	-81.62048
DUNDMIXG	41.95894	-83.66059
DUNDMNXA	43.84523	-95.46339
DUNDNYXA	42.52218	-76.97830
DUNNNCXA	35.30771	-78.61738
DUNNNCXB	35.33413	-78.67682
DUPOILXE	38.52036	-90.21180
DUPRSDXA	45.04661	-101.60299
DUPRSDXB	44.64575	-101.84064
DUPYPQXT	48.83164	-79.35916
DUQNILXE	38.01082	-89.23632
DURKORXA	44.58255	-117.46597
DURNCO07	37.24433	-107.87789
DURNCO19	37.26369	-107.90110
DURNCOMA	37.27346	-107.87991
DUSNLAMA	30.23294	-92.18617
DUTCNCXA	36.16650	-81.76534
DVACNCXA	35.93266	-80.64420
DVBLARXA	34.78493	-91.47070
DVBOGAXA	32.97463	-82.60830
DVCKCOXC	37.76649	-108.90947
DVCYIAXO	40.63433	-93.81002
DVCYNEXL	41.25095	-97.12633
DVDVPAXD	40.22289	-78.93819
DVFXMEMA	45.18313	-69.22543
DVINNF16	55.87320	-60.85716
DVLKND03	48.11257	-98.85604
DVLKNDAM	48.12448	-98.86400
DVLKNDQA	48.12441	-98.80561
DVLKNDXA	48.10825	-98.85845
DVLLWAXX	47.74250	-122.00544
DVLNON12	48.67535	-94.16340
DVNPIA80	41.52291	-90.57373
DVNPIACL	41.54947	-90.61771
DVNPIADR	41.52291	-90.57373
DVNPIADT	41.52291	-90.57373
DVNPIAEA	41.52954	-90.50811
DVNPIAEQ	41.53681	-90.65319
DVNPIAFS	41.52706	-90.57102
DVNPIAHQ	41.57262	-90.55493
DVNPIANE	41.57102	-90.48099
DVNPIANW	41.55989	-90.60411
DVNPIAWS	41.51113	-90.76512
DVPLNYDP	41.74270	-73.58211
DVPTNEXL	40.31684	-97.80715
DVPTNYAG	42.45430	-75.06241
DVPTNYDT	42.47186	-74.84378
DVPTOKXA	35.70867	-96.76872
DVPTOKXB	35.71725	-96.76447
DVPTVADP	37.11078	-82.15542
DVPTWAAB	47.67900	-118.22980
DVPTWAXX	47.65322	-118.14547
DVRNILXC	39.56524	-89.65907
DVRSTXXA	30.02811	-94.58848
DVSNMIXG	43.03213	-83.51550
DVSNNCPO	35.49715	-80.85103
DVSNOKXA	34.24179	-99.07599
DVSNSK03	51.26433	-105.98147
DVTNNCXA	36.34031	-80.81829
DWCKBC01	55.76054	-120.22601
DWCYIAXO	41.92558	-95.47983
DWCYYTXN	64.06139	-139.41653
DWGCMIXG	41.98360	-86.11208
DWGHILDH	41.09443	-88.42309
DWGHKSXA	38.84866	-96.59901
DWGHNEXL	41.08334	-97.01850
DWGHON70	45.33138	-79.01724
DWGHVAXA	37.25618	-81.92367
DWGVILDG	41.79691	-88.00949
DWNGMOFR	40.48768	-92.36787
DWNSILXD	40.39666	-88.87007
DWNSKSXA	39.50421	-98.54115
DWNVCA11	39.55941	-120.82491
DWNYCAXF	33.94253	-118.13322
DWNYCAXG	33.91784	-118.12147
DWNYIDMA	42.42659	-112.11341
DWPKFLXA	30.25258	-83.23602
DWRFKYXA	37.33948	-83.12427
DWSNGAXA	31.77126	-84.44510
DWSNMNXD	44.93323	-96.05736
DWSNNEXL	40.13509	-95.83231
DWSNPADA	40.04668	-79.65711
DWSNTXXA	31.89318	-96.71339
DWSPKYES	37.16919	-87.68647
DWSTSCXA	34.33092	-82.39199
DWTOWAXA	47.48743	-122.96295
DWTTARXA	34.29063	-91.33389
DWTTIAXO	41.82477	-90.54016
DWTTMIXG	42.84226	-84.56940
DWTTMOXA	39.38235	-93.22816
DWTTNEXL	40.39151	-96.92778
DWTWPADT	40.00781	-75.69521
DWVLGAXA	34.41848	-84.11674
DWVLGAXB	34.41848	-84.11674
DWVLTXDW	30.29935	-93.73987
DXBRMACH	42.02196	-70.68410
DXCYOHXA	39.66095	-81.47073
DXFDMEKI	44.54109	-70.45946
DXMLALXA	32.05957	-87.78436
DXNTNHXA	44.86961	-71.30696
DXRVON13	46.24272	-78.28911
DXSHNCXA	35.59029	-80.04128
DXTRGAXA	32.43179	-83.05832
DXTRIAXO	41.51782	-94.22451
DXTRKSXA	37.18232	-96.71914
DXTRMEMA	45.02303	-69.28827
DXTRMIDX	42.33535	-83.89807
DXTRMNXA	43.71445	-92.70273
DXTRMOMA	36.79132	-89.95970
DXTRNMXC	33.20101	-104.37369
DXTRNYXA	44.00878	-76.04597
DXVLAB02	56.53463	-117.65921
DYBAONXA	45.14835	-81.39353
DYBGTNMA	36.03759	-89.38622
DYBHFL05	29.21416	-81.02247
DYBHFLBW	29.17088	-81.16183
DYBHFLCS	29.21656	-81.02695
DYBHFLDU	29.21416	-81.02247
DYBHFLEM	29.14135	-80.98643
DYBHFLFN	29.20825	-81.08150
DYBHFLMA	29.21656	-81.02695
DYBHFLMN	29.20631	-81.02781
DYBHFLOB	29.28303	-81.06121
DYBHFLOS	29.33666	-81.06141
DYBHFLPO	29.14615	-80.99539
DYBHFLWS	29.22527	-81.03324
DYBKWVXA	39.66933	-80.21754
DYCKORXX	42.97253	-123.16363
DYERTNMT	36.06749	-88.99354
DYKNNEXL	40.31607	-97.29740
DYLDAB01	52.85871	-112.26943
DYLNLAMA	32.53546	-93.41201
DYRNPAXD	40.16513	-77.75235
DYSRIAXO	42.16852	-92.29987
DYSRSK01	50.76671	-103.79471
DYSSARXA	35.59078	-90.21769
DYTNIAXO	42.26488	-94.06692
DYTNIDMA	42.09733	-111.99239
DYTNNDXA	48.62544	-97.17498
DYTNNV11	39.30496	-119.52308
DYTNOH01	39.75190	-84.19972
DYTNOH15	39.75987	-84.19371
DYTNOH22	39.76218	-84.19886
DYTNOH23	39.81663	-84.13017
DYTNOH25	39.74935	-84.14653
DYTNOH26	39.75045	-84.25591
DYTNOH27	39.79029	-84.22591
DYTNOH29	39.70324	-84.17442
DYTNOH89	39.85759	-84.20960
DYTNOHAC	39.75987	-84.19371
DYTNOHIB	39.75987	-84.19371
DYTNOHIH	39.75987	-84.19371
DYTNOHIQ	39.79092	-84.23921
DYTNOHIS	39.75987	-84.19371
DYTNOHIU	39.73996	-84.20872
DYTNOHKT	39.75987	-84.19371
DYTNON01	43.76559	-80.70109
DYTNORXA	45.22211	-123.07288
DYTNTNMA	35.48788	-85.02098
DYTNTXDY	30.04169	-94.89143
DYTNVAXA	38.41496	-78.93965
DYTNWA01	46.31850	-117.97717
DYTWOHXA	40.97047	-81.69611
DYTWPADB	40.31142	-75.13165
DYVLIAXO	42.48502	-91.12452
DYVLORXX	44.46842	-119.53258
DYVLPQXT	46.20636	-72.14176
EAGLAKXA	64.78495	-141.19881
EAGLCOXC	39.65195	-106.83451
EAGLID01	43.64682	-116.34371
EAGLIDAA	43.64682	-116.34371
EAGLIDNM	43.69415	-116.35270
EAGLNEXL	40.81746	-96.43422
EAGLPAEG	40.07727	-75.68856
EAGLWIXA	42.88054	-88.47289
EAGNMNLB	44.84887	-93.14574
EAGNMNZO	44.84504	-93.13402
EAGSPQ11	45.48115	-71.66642
EALKTNXA	35.26013	-85.73401
EAMNPQXS	52.23150	-78.50138
EAMUPQXT	55.73777	-79.82012
EAPPKYXA	36.71146	-84.48218
EARLARMA	35.27245	-90.46286
EARLTNXA	35.67845	-85.77434
EARPCAXC	34.14798	-114.29094
EASTTNXA	35.95087	-85.30540
EATNCOMA	40.52622	-104.71280
EATNIN01	40.33979	-85.35338
EATNNJEA	40.30602	-74.06061
EATNOHXA	39.74293	-84.63293
EATNSK01	51.46658	-109.15287
EAURNYEA	42.76972	-78.61990
EAVLMOXA	40.46648	-93.98654
EAVLTNMA	35.74328	-86.64954
EBAYNS01	46.02219	-60.35818
EBCKONAK	43.62358	-79.50732
EBCKONBT	43.69571	-79.60012
EBNDNCXA	36.21658	-80.53176
EBNKKYXA	37.27825	-84.65408
EBNKWVPY	38.21893	-81.44241
EBNSPAEB	40.48334	-78.72405
EBR2NDXA	48.24002	-101.29678
EBR3NDXA	48.24002	-101.29678
EBRDPAXE	40.98139	-79.60684
EBRLPAXE	39.93760	-76.98373
EBRMNDXA	48.24002	-101.29678
EBRNKYAC	37.19180	-84.11912
EBRNKYXA	37.19180	-84.11912
EBRNTXXA	29.53113	-96.06412
EBSTMASA	42.37547	-71.03934
EBTNGAMA	34.11256	-82.86915
EBTNPQ29	46.21965	-71.07551
EBWKNJBH	40.44203	-74.39172
EBWRMABE	42.03038	-70.96153
ECBAON93	46.47432	-84.07233
ECHCINEC	41.63041	-87.46111
ECHGILEH	41.50690	-87.58375
ECHNMNXE	43.56864	-94.35943
ECHOALXA	31.47483	-85.46484
ECHOMNXE	44.61828	-95.41114
ECHOORXA	45.74676	-119.19320
ECKLCOXC	40.11224	-102.48932
ECKRCOXC	38.84027	-107.96596
ECKRMIXI	46.34381	-85.02818
ECLCALXA	32.63703	-86.02980
ECLDOH73	41.60056	-81.50227
ECLEAB02	51.33199	-112.48161
ECLROHXC	41.53334	-81.11788
ECLVOHEA	41.54067	-81.55970
ECNRMTXC	48.12698	-111.48408
ECRCUTMA	39.54483	-110.41793
ECRNVTXA	44.05894	-72.22433
ECTNOH48	40.78730	-81.29777
ECTRTXXA	33.57785	-96.27332
ECVLAB01	52.35612	-114.36509
EDAMSK01	53.18418	-108.77269
EDBGILXC	39.65574	-89.38732
EDBGIN01	39.35238	-85.96787
EDBGNDXA	48.49549	-97.86660
EDBGTXEB	26.29943	-98.16407
EDBGVA03	38.84240	-78.55525
EDBGVAXA	38.82081	-78.56668
EDBGVAXB	38.82081	-78.56668
EDBGVAXC	38.82081	-78.56668
EDBGVAXD	38.82081	-78.56668
EDBGVAXE	38.82081	-78.56668
EDBGVAXF	38.82081	-78.56668
EDBGVAXG	38.82081	-78.56668
EDBGVAXH	38.82081	-78.56668
EDBGVAXI	38.82081	-78.56668
EDBGVAXJ	38.82081	-78.56668
EDBGVAXK	38.82081	-78.56668
EDBGVAXL	38.82081	-78.56668
EDBGVAXM	38.82081	-78.56668
EDBHSCMA	32.48378	-80.33056
EDBQILXS	42.48953	-90.61083
EDBYAKXA	55.95008	-133.65546
EDBYBC01	50.54771	-119.14067
EDCHTXED	26.29165	-97.96085
EDDYMB01	51.09275	-99.13834
EDENMB01	50.38370	-99.46990
EDENNCXA	36.51308	-79.69167
EDENNCXB	36.51091	-79.76115
EDENNYED	42.65114	-78.89467
EDENTXXA	31.20895	-99.84193
EDENWIXA	43.69440	-88.36448
EDENWIXC	43.69440	-88.36448
EDFDSCMA	33.78913	-81.93009
EDGLMAMA	42.07147	-71.70930
EDGLND01	46.35906	-98.65111
EDGLNDQA	46.38246	-98.70209
EDGLNDXA	46.36085	-98.71385
EDGRLAMA	30.03999	-90.55763
EDGRMAPP	41.39096	-70.51378
EDGRNEXL	40.37429	-97.96497
EDGRWIXA	44.92429	-89.96205
EDHZIDMA	42.60925	-114.20541
EDIAAB01	53.30166	-113.58131
EDINMOEX	40.16724	-92.17158
EDLSILXD	40.94098	-89.63098
EDMDOKMA	35.65380	-97.48149
EDMNNBSC	47.36455	-68.32471
EDMNNDXA	47.24834	-98.97134
EDMONCXA	36.50098	-80.97609
EDMRMIXG	43.40734	-85.03961
EDMRNDXA	48.41171	-98.46029
EDMRSCXA	34.80004	-81.04023
EDMTCAXF	33.93478	-117.27072
EDMTILEX	38.58924	-90.05756
EDMTSDXA	43.30100	-103.81404
EDNAKSXA	37.05894	-95.35931
EDNATX98	28.96460	-96.64262
EDNATXED	28.97668	-96.64832
EDNBPAXE	41.87462	-80.13215
EDNDILDU	42.09997	-88.27562
EDOMVAXA	38.52702	-78.85910
EDONOHXA	41.55585	-84.76507
EDPRMNEP	44.85856	-93.39452
EDPRMNGP	44.85879	-93.45807
EDPRMNIO	44.86806	-93.42389
EDRGKYXA	38.08836	-83.12382
EDSNGAXA	31.56098	-84.74175
EDSNNEXH	40.27264	-99.77458
EDSNNJED	40.51578	-74.40165
EDSNTXXA	34.27714	-101.89511
EDSNWAXX	48.56111	-122.44368
EDSOAB01	53.58549	-116.41766
EDSPMOXA	37.87607	-94.01907
EDTNAB49	53.53891	-113.50081
EDTNABDH	53.54260	-113.49203
EDTNABMJ	53.53809	-113.49327
EDTNABMT	53.55285	-113.45814
EDTNABNE	53.54260	-113.49203
EDTNABSA	53.10546	-113.52707
EDTNABSS	53.54260	-113.49203
EDTNABXB	53.54260	-113.49203
EDTNABXJ	53.54260	-113.49203
EDTNABXL	53.54260	-113.49203
EDTNABXM	53.54260	-113.49203
EDTNABXR	53.54260	-113.49203
EDTNABXT	53.54260	-113.49203
EDTNABXY	53.54260	-113.49203
EDTNILEN	41.39749	-90.76395
EDTNKYXA	36.97353	-85.61914
EDTNMEEE	44.73623	-68.62897
EDTNMSXA	31.50463	-90.79595
EDTNNCXA	36.06524	-76.61063
EDTNNYET	42.69825	-75.24063
EDTNPAED	40.08616	-74.93994
EDVLIAXP	41.15782	-92.63364
EDVLILXE	37.49660	-88.58394
EDVLKYMA	37.09038	-88.08147
EDVLORXA	44.65501	-123.81333
EDVRNJ01	39.97267	-74.13463
EDVYMNXE	45.32325	-94.54183
EDWDIAXO	42.64077	-91.40241
EDWDILXE	38.92250	-88.66563
EDWDMDEG	39.44162	-76.33209
EDWDTXTW	32.69818	-95.88227
EDWLWAXA	47.50681	-117.94664
EDWNMB01	49.90065	-98.51933
EDWRCA01	34.92448	-117.94668
EDWRCOXC	39.64202	-106.59102
EDWRMIXG	41.79698	-86.08239
EDWRMSDS	32.32886	-90.60477
EDWRNYXA	44.32505	-75.25229
EDZONTXN	50.73055	-42.80542
EEK AKXA	60.22471	-162.02679
EEKAKXA	60.22471	-162.02679
EENTINXA	38.87485	-84.98524
EFCVAKXA	58.19588	-136.33865
EFFDVTMA	44.78430	-72.86191
EFFTKYPP	38.18585	-84.84376
EFHMILXC	39.11766	-88.54348
EFHMKSXA	39.52081	-95.39669
EFMTNDXA	46.05297	-96.60315
EGBANYXA	43.76919	-74.81904
EGBNMNXE	46.16667	-95.04194
EGBTSDXA	45.00031	-101.23534
EGCKORXX	45.35565	-122.36061
EGEKAKXA	58.21811	-157.37250
EGFKMN01	47.93631	-97.00315
EGFKMNAC	47.93719	-97.02465
EGFKMNWI	47.94577	-97.01955
EGGVIAAE	42.66606	-93.90187
EGGVIACO	42.66370	-93.91010
EGHMAB02	55.78531	-117.88041
EGHRWIXA	45.08384	-87.24859
EGLKCAXF	40.70625	-120.73442
EGLKMNXE	44.16678	-93.89087
EGLKMSXA	32.50784	-90.99086
EGLKTXEG	29.58429	-96.33398
EGLLFLBG	28.13490	-80.65877
EGLLFLIH	28.15390	-80.58540
EGLNTXXA	35.18171	-103.03534
EGLNWVXA	39.30400	-79.52014
EGLVNYGL	42.89349	-73.91694
EGMLNCXA	36.02196	-80.86263
EGMRPAXE	41.40698	-76.58257
EGNBNYEG	42.59034	-73.70219
EGNSTNXA	35.24281	-85.83516
EGPKMTMA	48.44031	-113.21295
EGPSTXEP	28.70879	-100.50120
EGPTWIXA	45.02310	-91.39095
EGRKVAXA	37.64421	-79.79239
EGRNRICH	41.66340	-71.45248
EGRVAKXA	61.32187	-149.56358
EGRVON23	49.78356	-93.18224
EGRVWIXA	45.91690	-89.24560
EGSPMOXA	37.69932	-91.86632
EGTNAB02	52.75856	-110.45886
EGTNKSXA	38.76636	-95.00592
EGTNMNXE	43.87423	-96.13443
EGTNMOXA	39.50662	-94.62958
EGTNOHXA	41.44790	-84.74923
EGTNOKXA	34.03396	-94.56864
EGTNWIXA	42.83231	-89.06902
EGTWNJET	40.29640	-74.35505
EGVGILEG	42.02964	-87.97704
EGVGILIF	41.99440	-87.96719
EGVLON43	45.53444	-77.10241
EHBAAKXA	59.35740	-151.91039
EHCYNJEH	39.53056	-74.64533
EHFDPQ12	45.07466	-71.50012
EHLNMTMA	46.59101	-111.91768
EHMPMARA	42.26635	-72.67300
EHRHSCXA	33.10069	-81.01447
EHRNAZXF	33.60082	-114.52758
EHRTCT01	41.77431	-72.64120
EHRTCT02	41.74322	-72.62737
EHRTCTDJ	41.76077	-72.64775
EHRTCTHI	41.77431	-72.64120
EHTNCT00	41.57333	-72.50363
EHTNNYEH	40.96581	-72.17626
EHTPNJ00	39.53056	-74.64533
EHTPNJ21	39.39810	-74.55123
EHVNCT00	41.28768	-72.89648
EJRDMIMN	45.15556	-85.12175
EKBNIDXC	44.88505	-113.96979
EKCKCA11	39.60764	-122.53778
EKCKNEXL	40.29103	-96.13110
EKCYIDXA	45.82508	-115.43302
EKCYKSXA	37.29073	-95.91119
EKCYOKMA	35.40971	-99.40931
EKDRIA04	42.85770	-91.40651
EKDRIAAE	42.85571	-91.40089
EKFRBC02	50.02023	-114.91400
EKGRWVAB	39.38147	-79.07870
EKGVCAXG	38.45257	-121.37175
EKGVCAXH	38.39813	-121.27923
EKGVCAXI	38.42503	-121.43386
EKGVCAXJ	38.41058	-121.37137
EKGVILAA	42.03780	-87.97125
EKGVMOXA	39.03770	-93.57596
EKHRIAXO	41.59314	-95.05473
EKHTIAXP	41.79291	-93.51871
EKHTILXC	40.01952	-89.48342
EKHTIN01	41.68200	-85.97146
EKHTINAT	41.67618	-85.98281
EKHTINCM	41.68424	-85.97680
EKHTINXA	41.68826	-85.97380
EKHTINXB	41.70035	-85.96480
EKHTKSXA	37.00105	-101.90130
EKHTTXXA	31.61475	-95.55131
EKLDMOXA	37.44216	-93.03310
EKLDPAXE	41.98635	-77.31555
EKLKMTQ0	45.90354	-104.55055
EKLKMTXC	45.88494	-104.53107
EKLKONXT	47.72597	-80.33428
EKLKWIXB	44.84715	-91.58135
EKLKWIXC	44.83881	-91.58695
EKLYOKXA	35.30751	-98.55669
EKMDWIXA	44.87453	-91.69160
EKNSARXA	35.99908	-94.00664
EKNSTXXA	34.55021	-101.61735
EKNSWV04	38.86630	-79.82339
EKNSWVDV	38.92835	-79.84894
EKRGMDEL	39.19967	-76.74078
EKRGMDPK	39.17796	-76.73156
EKRVMNBB	45.30881	-93.62685
EKRVMNER	45.30444	-93.56551
EKTNKYMA	36.80818	-87.15860
EKTNMDEK	39.61123	-75.83250
EKTNMIXG	43.82010	-83.17820
EKTNORXB	43.63495	-123.56300
EKTNSDXA	44.23303	-96.48084
EKTNVAXA	38.40545	-78.62503
EKUKAKXA	58.81207	-158.55701
EKVLILXE	37.91164	-89.23442
EKVWWVEV	38.43841	-81.48234
EKWKAKXA	59.35433	-157.47324
EKWRAB02	49.68535	-110.25346
ELANARXA	34.30828	-90.85126
ELBAALXA	31.41761	-86.06806
ELBAIDXC	42.25156	-113.55823
ELBANERB	41.28614	-98.56686
ELBANYEB	43.07679	-78.18877
ELBGWA06	46.00202	-120.52297
ELBGWAAK	46.99810	-120.52429
ELBGWAXA	46.99949	-120.54431
ELBLGAXA	32.17501	-81.46743
ELBLOHXA	40.33337	-83.58198
ELBNILEU	41.89386	-88.46868
ELBONCMA	35.32841	-81.75638
ELBOWVXA	39.26528	-81.05635
ELBRCOMA	39.22301	-104.53739
ELBRIAXO	42.00263	-92.32191
ELBRINXA	38.16022	-87.44775
ELBRTXXA	33.27607	-98.99988
ELBTALXA	30.41584	-87.59817
ELBTALXB	30.34691	-87.54949
ELBWSK01	51.48397	-107.05975
ELCHWIXA	45.43359	-89.17409
ELCJCA11	32.79736	-116.95479
ELCJCABB	32.80946	-116.97419
ELCKNCXA	36.06650	-80.64125
ELCMTXAG	29.19377	-96.26665
ELCMTXEL	29.19553	-96.27148
ELCNCA01	32.79306	-115.56051
ELCTTXXA	34.03279	-98.91675
ELCVNYEV	42.27483	-78.67159
ELCYKYES	37.30698	-82.34982
ELCYMDEL	39.27333	-76.82570
ELCYNCXA	36.29819	-76.22380
ELCYOKXA	34.61590	-97.40330
ELCYOKXB	34.63520	-97.56750
ELCYPAEC	40.86174	-80.28833
ELDAIAAL	42.35779	-93.10187
ELDAIAXO	42.36812	-93.10235
ELDDILXC	39.28914	-90.54942
ELDDPAEL	41.95756	-78.38137
ELDLMN01	43.87263	-93.29976
ELDLMNXA	43.87263	-93.29976
ELDLNDXA	46.00426	-98.52666
ELDNIAXO	40.91913	-92.21759
ELDNMOEX	38.35131	-92.58056
ELDNPE02	46.08866	-62.88874
ELDOARMA	33.20923	-92.66611
ELDOKSST	37.81980	-96.85053
ELDPNYEU	44.90432	-73.80765
ELDROHXA	39.90576	-84.67652
ELDROKMA	34.47557	-99.65103
ELDRPAXE	40.70196	-79.34326
ELDRTXXA	30.85719	-100.60243
ELDRWIXA	44.78388	-89.23092
ELEVWIXA	44.57600	-91.46388
ELFDTXXA	32.36756	-94.17374
ELFLKSXA	37.37426	-96.19211
ELFRAZXC	31.68666	-109.68696
ELFRNYAW	41.07309	-73.81452
ELFRSK01	51.77646	-104.18089
ELGNIAAB	42.95785	-91.63223
ELGNILEL	42.03807	-88.27741
ELGNKSXA	37.00609	-96.27549
ELGNMB01	49.44048	-100.27846
ELGNMNXE	44.12931	-92.25411
ELGNNDXA	46.40200	-101.84416
ELGNNEXH	41.98430	-98.08500
ELGNOKXA	34.77555	-98.28992
ELGNON01	44.60866	-76.22108
ELGNORXX	45.56290	-117.91890
ELGNTXEL	30.34127	-97.36476
